license_num,historicallicensenum,status,license_category,license_type,issued,expires,business_name,dba_name,comments,location_comments,opening,closing,patronsout,capacity,applicant,manager,day_phone,evening_phone,address,city,state,zip,gpsx,gpsy
LB-99056,CV7AL0192,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"ZESKER, INC.",,PATIO CONDITIONS 1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 MUST STAFFED ALL TIMES PIC LAND,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN IN THE REAR, BASEMENT FOR STORAGE. AND TO INCLUDE A SEASONAL OUTDOOR PATIO FROM APRIL THROUGH OCTOBER FOR 30 PATRONS BETWEEN THE HOURS OF 11:00 A.M. - MIDNIGHT. CAPACITY BREAKDOWN: DAYTIME- 113 PERSONS TOTAL: 83 PERSONS SEATED AND 30 PERSONS STANDING.  NIGHT T",,2:00 AM,2:30 AM,170.00," ZESKER, INC.", FRANCIS J. DELANEY,(617)357-8463,,99     Broad ST,Boston,MA,02110,777131.356517426,2955516.95119002
LB-99393,CV7AL0589,Active,Inn,Inn. All Alc.,2013-11-26,2022-12-31,BOYLSTON STREET HOTEL LLC,MANDARIN ORIENTAL,,,,2:00 AM,2:30 AM,0.00, BOYLSTON STREET HOTEL LLC, GREGORY J. O'NEILL,(617)535-8888,,776-  Boylston ST,Boston,MA,02199,769260.204376146,2952372.89389749
LB-99800,CV7MWL0154,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,DIG INN BOYLSTON STREET LLC,DIG INN SEASONAL MARKET,,,,12:00 AM,12:30 AM,38.00, DIG INN BOYLSTON STREET LLC, ANDREW JACOBSON,(646)306-4998,,557-   Boylston ST,Boston,MA,02116,770733.064401579,2953108.65676696
<<<<<<< HEAD:fall22-team-1/deliverable2/Licensing Board Licenses.csv
LB-99162,CV7AL0320,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,BOSTON OCEAN CLUB LLC,MASTRO'S OCEAN CLUB,,"Approximately 8,977 SQ  FT. (int.) and 775 SQ FT (ext.) retail restaurant space with seasonal (April-September) patio on private property 2:00 AM closing hour, bar dining rooms, kitchen, offices, storage rooms, walk-in cooler and restrooms, five entrances and five egresses for emergency and deliveri",,2:00 AM,2:30 AM,294.00, BOSTON OCEAN CLUB LLC, Connor M. Larkin,,,22-  Liberty  DR,Boston,MA,02210,779082.687109383,2954587.6019212
LB-99147,CV7AL0298,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"CWBR, LLC",CITY WINERY,,"Nine story building first floor to be licensed 5 rooms: 3 entrances, 4 exits (11,698.8 sq ft); Annual outdoor courtyard on private property same closing hour as restaurant; Basement (4,414.5 sq ft). Total sq ft = 16,113.3.",,2:00 AM,2:30 AM,615.00," CWBR, LLC", JEFFREY ALLEN KING,,,80-  Beverly ST,Boston,MA,02114,775116.331795846,2958465.56911581
LB-99258,CV7AL0425,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,TREMONT 958 RESTAURANT CORPORATION,,Bottle service approved 10 30 14,In one room and kitchen on first floor; cellar for stock.  ,,2:00 AM,2:30 AM,185.00, TREMONT 958 RESTAURANT CORPORATION, BRITNEY PAPILE,,(617)445-0024,958     Tremont ST,Roxbury,MA,02120,768744.471479669,2948193.0834296
=======
LB-100006,CVICT0272,Active,CV,Common Victualler,2013-11-26,2022-12-31,Hills Deli,,,In one room on the first floor with kitchen in the rear storage in the rear.,7:00 AM,8:00 PM,8:30 PM,40.00, Hills Deli, GEORGE IOAKIMIDIS,,(617)542-8242,3696-   Washington ST,Jamaica Plain,MA,02130,760934.479550203,2934822.78045438
LB-99680,CV7MW0529,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,BEANTOWN BURGER COMPANY,BOSTON BURGER COMPANY,CAPACITY BREAKDOWN 52 PERSONS AS FOLLOWS 10 BAR STOOLS 42 TABLE CHAIRS,"A RESTAURANT LOCATED ON THE FIRST FLOOR OF THE BUILDING, WITH ONE MAIN ENTRANCE/EXIT AND KITCHEN AND STORAGE IN THE REAR AND BASEMENT.  WITH A SEASONAL OUTDOOR PATIO SEATING FOR 8 PATRONS LOCATED ON PRIVATE PROPERTY BETWEEN THE HOURS OF 11:00 A.M. - 11:00 P.M.",,1:00 AM,1:30 AM,52.00, BEANTOWN BURGER COMPANY, Justin Lisonbee,,(781)592-9579,1100-   Boylston ST,Boston,MA,02215,767405.302742422,2951686.39930485
LB-99669,CV7MW0510,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,"132 BROOKLINE AVENUE, LLC",SAL'S PIZZA,,"ON FIRST FLOOR; DINING AREA +/-687SF WITH SEATING FOR 42 PERSONS, KITCHEN IN REAR.  BASEMENT FOR STORAGE.  MAIN ENTRANCE/EXIT ON BROOKLINE AVE.",,2:00 AM,2:30 AM,42.00," 132 BROOKLINE AVENUE, LLC", KATHY ANN COBLEIGH-KOURKOULOUS,,(978)384-8098,51-  Brookline AVE,Boston,MA,02215,764655.24709186,2951850.40775301
LB-99656,CV7MW0479,Active,CV,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,ORINOCO LLC,ORINOCO RESTAURANT,1 NO BAR 2 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS CLOSING HOUR 10 00 PM SUNDAY WEDNESDAY 30 THURSDAY SATURDAY PATIO CONDITION ALCOHOL FOOD,IN ONE ROOM ON THE GROUND FLOOR; KITCHEN AND STORAGE IN THE REAR AND TO INCLUDE A SEASONAL SIDEWALK CAFÉ FROM APRIL THROUGH OCTOBER FOR 22 PATRONS BETWEEN THE HOURS OF 11:00 A.M. - 10:00 P.M. (SUNDAY - WEDNESDAY) & 11:00 A.M. - 10:30 P.M. (THURSDAY - SATURDAY)  DPW LAND,,10:30 PM,11:00 PM,19.00, ORINOCO LLC, ANDRES BRANGER,,6174806393,477-   Shawmut AVE,Roxbury,MA,02118,770813.999993592,2948810.00000618
LB-99638,CV7MW0434,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,"88 BEACH, LLC",HEI LA MOON,MONDAY THROUGH THURSDAY 11 00 P M CLOSING HOUR FRIDAY SATURDAY SUNDAY MIDNIGHT,IN ONE ROOM ON THE FIRST FLOOR; KITCHEN AND STORAGE IN THE REAR AND TO INCLUDE ONE ROOM IN BASEMENT USED FOR FUNCTIONS; KITCHEN AND STORAGE IN THE REAR.  Capacity breakdown: 1st fl - 325; basement - 300.,,11:00 PM,11:30 PM,625.00," 88 BEACH, LLC", ZHIHENG MU,,6177342287,88-  Beach ST,Boston,MA,02111,775449.611111111,2953278.83680556
>>>>>>> origin/test-dev:fall22-team-1/deliverable2/downloaded data/consumers&others.csv
LB-99070,CV7AL0208,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"D STREET MUSIC, LLC",D'S KEYS DUELING PIANOS,,,,2:00 AM,2:30 AM,299.00," D STREET MUSIC, LLC", MATTHEW NICHOLS,,,391-  D ST,Boston,MA,02210,779066.982931704,2950302.05794256
LB-98989,CV7AL0117,Active,Inn,Inn. All Alc.,2013-11-26,2022-12-31,"RAZORBACKS LESSEE, LLC",W BOSTON,Board amp ABCC approved management agreement between Razorbacks Lessee LLC W Hotel Management," Entire building consisting of 26 floors (238 guest rooms and 122 residences), 3 entrances/exits, Restaurant and Lobby Lounge on 1st floor, Banquet/Meeting Rooms/Spa on 2nd floor, minibars on floors 3-15, room service for floors 3-26. ",,2:00 AM,2:30 AM,0.00," RAZORBACKS LESSEE, LLC", GURKIRAT SINGH,,,100-  Stuart ST,Boston,MA,02116,773616.364066025,2953184.86105877
LB-99788,CV7MWL0139,Active,CV,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,DINING INNOVATION MASSACHUSETTS INC.,TSURU TON TAN,,,,2:00 AM,2:30 AM,155.00, DINING INNOVATION MASSACHUSETTS INC., THUNVATHRADY PHENG,,,512-  Commonwealth AVE,Boston,MA,02215,765428.416579366,2952278.92936102
LB-99050,CV7AL0186,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"Dorchester Tavern, LLC",DOT TAVERN,,Rear entrance to kitchen for stock; in two rooms and kitchen on first floor; cellar for stock.,,1:00 AM,1:30 AM,99.00," DORCHESTER TAVERN, LLC", DOUGLAS GEORGE,(617)293-0149,,840-   Dorchester AVE,Dorchester,MA,02125,776076.823998496,2942734.70633651
LB-99557,CV7MW0166,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,"TAWAN SHINE, INC.",PHO #1 BRIGHTON,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR,1799 COMMONWEALTH AVENUE; IN ONE ROOM ON THE 1ST FLOOR WITH KITCHEN; STORAGE IN BASEMENT.  AND TO INCLUDE AN OUTDOOR SEASONAL PATIO ON PUBLIC PROPERTY FOR 10 PATRONS FROM MAY 1ST - NOVEMBER 1ST BETWEEN THE HOURS OF 11:00 AM - 11:00 PM,,1:00 AM,1:30 AM,45.00," TAWAN SHINE, INC.", CHANATHIP TANGMUNKONG,(617)888-5841,,1799-  Commonwealth AVE,Brighton,MA,02135,750323.201388889,2949362.35243056
LB-101683,INNNL0004,Active,Inn,Innholder No Liquor,2013-11-26,2022-12-31,BRE Quad MA Owner LLC,CLUB QUARTERS BOSTON,NO ALCOHOLIC BEVERAGES TO BE SERVED,"SIXTEEN ROOMS ON THE SECOND FLOOR; EIGHTEEN ROOMS ON EACH FLOOR THREE THOUGH ELEVEN, FOR A TOTAL OF 178 ROOMS. (SEE ISD CERTIFICATE FOR MORE COMPLETE DESCRIPTION OF CAPACITY.)",,,,178.00, BRE QUAD MA OWNER LLC,Aaron Bailey,,(617)960-9107,161     Devonshire ST,Boston,MA,02110,775768.999998212,2955170.0000121
<<<<<<< HEAD:fall22-team-1/deliverable2/Licensing Board Licenses.csv
LB-99585,CV7MW0272,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,"SELECT HOSPITALITY, LLC",Little Whale Oyster Bar,Capacity Breakdown Total 33 Seats Garden Level 15 1st floor 12 Outside Patio,,,MIDNIGHT,12:30 AM,48.00," SELECT HOSPITALITY, LLC", MICHAEL SERPA,,,314-   Newbury ST,Boston,MA,02115,768259.633911207,2952337.39584947
=======
LB-101977,RETAL0209,Active,Misc,Retail All Alc.,2013-11-26,2022-12-31,KESHAV JAY CORP.,HARBORPOINT LIQUORS,BOARD GRANTED PETITION TO OPEN 10 00 M ON SUNDAYS NO NIPS SINGLES,"In one room on the first floor, storage in the rear.",,11:00 PM,,0.00, KESHAV JAY CORP., Jay Patel,(617)282-1315,,45     William T Morrissey BLVD,Dorchester,MA,02125,777741.905248046,2941402.69798328
LB-99222,CV7AL0385,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"HE PUB, INC.",THE JEANIE JOHNSTON,1 2 00 M CLOSING HOUR FRIDAYS SATURDAYS NIGHTS BEFORE HOLIDAYS ONLY,Rear entrance to utility room - from alley leading from hall for stock; One room and utility room first floor; cellar for stock.,,1:00 AM,1:30 AM,88.00," HE PUB, INC.", HANK KIRCHNER,,(617)266-1816,144-   South ST,Jamaica Plain,MA,02130,760461.000015944,2936429.99999465
LB-99220,CV7AL0383,Active,CV,CV7 All Alc.,2013-11-26,2021-12-31,"FHM HOSPITALITY, INC.",ANTHEM,1 10 00 AM SUNDAY OPENING HOUR TO SERVE ALCOHOL WITH BRUNCH,"@ 100 SOUTH MARKET ST BLDG: In office, kitchen, storage & bakery in basement; 1 room & a covered & uncovered patio( 74' )on the 1st floor; 2 rooms, 2 service areas & a balcony on 2nd floor; Entrance & exit at S.Market St&Faneuil Hall Mkpl unnumbered exit on Chatham St. for stock.",,2:00 AM,2:30 AM,336.00," FHM HOSPITALITY, INC.", AUSTIN M. O'CONNOR,,,100-  Faneuil Hall Marketplace ,Boston,MA,02109,776519.740374222,2956443.82346208
LB-99082,CV7AL0222,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"BVP, LLC",THE POINT,       ,"147-149 HANOVER STREET; ONE ROOM ON FIRST FLOOR, ONE ROOM ON SECOND FLOOR, KITCHEN AND STORAGE IN BASEMENT; EXITS AT 6 MARSHALL STREET AND 145 HANOVER STREET, ENTRANCES AT 147-149 HANOVER STREET.  CAPACITY BREAKDOWN: 1ST FL - 135; 2ND FL - 135.",,2:00 AM,2:30 AM,270.00," BVP, LLC", Christopher W. Goll,,6178339873,147-  Hanover ST,Boston,MA,02108,775872.556702301,2957125.26481392
LB-99280,CV7AL0450,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,51 Liberty Drive LLC,DAVIO'S NORTHERN ITALIAN STEAKHOUSE,,,,1:00 AM,1:30 AM,705.00," 51 Liberty Drive, LLC", PAUL JOSEPH FLAHERTY,(617)797-4810,,50-  Liberty  Dr,Boston,MA,02210,779263.207365052,2954469.45598746
LB-99049,CV7AL0185,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"425 BROADWAY, LLC",,       ,"IN TWO ROOMS ON GROUND FLOOR WITH OPEN KITCHEN IN REAR; MAIN ENTRANCE ON WEST BROADWAY, AND ALSO TO INCLUDE IN ONE ROOM IN BASEMENT WITH EMERGENCY EXIT AND STORAGE IN REAR.",,2:00 AM,2:30 AM,360.00," 425 BROADWAY, LLC", WILL CLARK,,(617)529-3197,425- W Broadway ,South Boston,MA,02127,778473.890912726,2947907.51501334
LB-99045,CV7AL0181,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"PASTORAL, LLC",PASTORAL,BOARD GRANTED PERMISSION TO SERVE ALCOHOL 10 00 AM WITH SUNDAY BRUNCH,"IN ONE LARGE ROOM ON FIRST FLOOR WITH KITCHEN AND STORAGE; ENTRANCE/EXIT ON CONGRESS STREET WITH EMERGENCY EXIT TO THE REAR; OUTDOOR SEATING FOR 24 PATRONS ON PUBLIC SIDEWALK, AND ALSO TO INCLUDE PORTION OF OUTDOOR'S SEATING AREA ON PRIVATE PROPERTY.",,2:00 AM,2:30 AM,180.00," PASTORAL, LLC", TODD M. WINER,,(508)807-0147,345     Congress ST,Boston,MA,02210,777973.804382235,2953121.28344846
LB-98928,CV7AL0048,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"GAME ON FENWAY, LLC",GAME ON SPORTS CAFÉ,PATIO CONDITIONS 1 HOURS 11 00 M P 2 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS BRUNCH SUNDAYS 10 AM,"IN ONE ROOM, KITCHEN AND STORAGE IN BASEMENT; ONE ROOM AND KITCHEN ON FIRST FLOOR ENTRANCES & EXITS ON BROOKLINE AVENUE AND LANSDOWNE STREET WITH AN OUTDOOR SEASONAL PATIO ON LANSDOWNE STREET FROM APRIL THROUGH OCTOBER FOR 40 PATRONS ON PRIVATE PROPERTY. INSIDE CAPACITY BREAKDOWN: 1ST FLOOR - 254 (1",,2:00 AM,2:30 AM,689.00," GAME ON FENWAY, LLC", JASON NICHOLSON,,(410)808-5414,72-82   Lansdowne  ,Boston,MA,02215,0,0
LB-101962,RETAL0180,Active,Misc,Retail All Alc.,2013-11-26,2022-12-31,"CUMMINS HIGHWAY LIQUOR GROUP, INC.",CREST LIQUORS,Board granted petition to open 10 00 m on Sundays,"On the first floor approximately 5,500 square feet. Two entrances, two exits. Partial basement approx. 2,500 sqft for storage.  ",,11:00 PM,,0.00," CUMMINS HIGHWAY LIQUOR GROUP, INC.", ARIAN LITON,,(617)298-4161,643     Cummins HWY,Mattapan,MA,02126,763019.955858335,2924121.74257518
LB-99639,CV7MW0435,Active,CV,CV7 Malt Wine Liq.,2013-11-26,2021-12-31,"ALLSTON BBQ, LLC",BB.Q Chicken,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS,"On first floor of building: 4 rooms including kitchen, restrooms, and dining area with seating for seventy-seven. Basement for storage. Total square footage +/- 6816 SF for both floors. ",,2:00 AM,2:30 AM,77.00," ALLSTON BBQ, LLC", TAO CHEN,,,182-   Harvard AVE,Boston,MA,02134,755881.615566882,2953178.12589825
LB-98918,CV7AL0032,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"RAW RESTAURANT GROUP, LLC",MIJA,,"A RESTAURANT AT GROUND LEVEL ON THE NORTH SIDE OF THE BUILDING, WITH A SIDE PATIO ADJOINING ON THE STREET LEVEL (COVERED AND UNCOVERED).  THE RESTAURANT CONTAINS TWO ENTRANCES/EXITS.  THE KITCHEN AND STORAGE ARE LOCATED IN THE BASEMENT. CAPACITY INTERIOR, 150 , EXTERIOR 74.  ",,2:00 AM,2:30 AM,224.00," RAW RESTAURANT GROUP, LLC", CHARLES LARNER,,(813)785-5446,1-  Faneuil Hall Marketplace ,Boston,MA,02109,776181.830492373,2956398.12615227
LB-98909,CV7AL0021,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"BAM HOSPITALITY, LLC",Fenway Marriott Residence Inn,See ISD capacity breakdown,"121 BROOKLINE AVENUE, BOSTON:  FIRST FLOOR COMMERCIAL UNIT CONSISTING  OF APPROX. 5,809 S. F. INCLUDING DINING ROOM, BAR AREA, LOUNGE ROOM, KITCHEN, COOLER, STORAGE ROOMS, OFFICES, AND BATHROOMS; MAIN ENTRANCE/EXIT FOR PUBLIC AT FRONT, ONE EGRESS AT FRONT FOR EMERGENCIES, ONE EGRESS AT REAR FOR EMER",,2:00 AM,2:30 AM,111.00, BAM Hospitality LLC, Corey Hayes,,,121-   Brookline AVE,Boston,MA,02215,764167.571571395,2951273.05213647
LB-99791,CV7MWL0142,Active,CV,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,"Shake Shack Massachusetts, LLC",SHAKE SHACK,,"Approximately 3,014 sq. ft. retail restaurant space with counter and standing area, dining room, kitchen, offices, storage rooms, walkin-in cooler, restrooms and basement, three entrances and three egresses. ",,11:00 PM,11:30 PM,49.00," SHAKE SHACK MASSACHUSETTS, LLC", JEREMY FOGEL,,,322-328   Washington ST,Boston,MA,02110,775475.922299878,2955339.65886397
LB-101627,INNAL0014,Active,Inn,Inn. All Alc.,2013-11-26,2022-12-31,"47 HUNTINGTON MANAGER, LLC",COPLEY SQUARE HOTEL,11 00 M ON SUNDAYS SALE ALCOHOLIC BEVERAGES WITH BRUNCH,,,2:00 AM,2:30 AM,0.00," 47 HUNTINGTON MANAGER, LLC", EDWARD DONOVAN,(617)426-6220,,47-51  Huntington AVE,Boston,MA,02116,770077.668990758,2952250.41659574
LB-99173,CV7AL0331,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,LU C. MANAGEMENT CORP.,Lucie Drink & Dine,TOTAL 216 PERSONS INTERIOR 26 EXTERIOR,"Approximately 8,928 sq. ft. On one floor, private dining facilities and a separate kitchen, storage area and manager's office. Seasonal (April-November) patio on private property same hours as restaurant and provide food and beverage service to the lobby area of the adjacent Colonnade Hotel. ",,2:00 AM,2:30 AM,242.00, Lu C. Management Corp., DAVID J. COLELLA,,,120A-  Huntington AVE,Boston,MA,02116,769417.835032284,2951210.77853641
LB-101927,RETAL0128,Active,Misc,Retail All Alc.,2013-11-26,2022-12-31,"S & S PACKAGE STORE, INC.",GARY'S LIQUORS,Board granted petition to open 10 00 m on Sundays,IN ONE LARGE ROOM ON THE FIRST FLOOR; BASEMENT FOR STOCK; EMERGENCY EXIT IN REAR AND TO INCLUDE THE ADJACENT 2563 SQUARE FEET AT 659 VFW PARKWAY FOR THE SALE OF ITALIAN SPECIALTY PREPARED FOOD ITEMS FOR TAKE-OUT ONLY.,,11:00 PM,,0.00," S & S PACKAGE STORE, INC.", GARY PARK,,(617)277-2333,655-659   VFW PKWY,Boston,MA,02467,749015.150763788,2933235.17582605
LB-99369,CV7AL0565,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"YARD HOUSE USA, INC.",YARD HOUSE,CAPACITY BREAKDOWN AREA 1 50 PERSONS BAR STOOLS 259 TABLE amp CHAIRS 148 STANDING 3 12 68 30 111 OUTSIDE ONLY 10 00 M OPENING ON SUNDAYS TO SERVE ALCOHOL WITH BRUNCH,"126 BROOKLINE AVENUE, BOSTON; 1ST FLOOR COMMERCIAL UNIT CONSISTING OF APPROXIMATELY 12,808.11 SQUARE FEET INCLUDING DINING ROOMS, BAR AREAS, 2 ANNUAL OUTDOOR PATIOS ON PRIVATE PROPERTY FOR 111 PATRONS BETWEEN THE HOURS OF 11:00 A.M. - 2:00 A.M., KITCHEN, STORAGE ROOMS, BATHROOMS AND MULTIPLE EXITS/E",,2:00 AM,2:30 AM,672.00," YARD HOUSE USA, INC.", Wilson Figueroa,,,126-   Brookline AVE,Boston,MA,02215,764260.201747492,2951120.42676033
>>>>>>> origin/test-dev:fall22-team-1/deliverable2/downloaded data/consumers&others.csv
LB-102011,RETMW0011,Active,Misc,Retail All Alc.,2013-11-26,2022-12-31,"CHANSKY MARKET, INC.",CHANSKY'S SUPER MARKET,Board acknowledged granted petition to open 10 00 m on Sundays No nips singles,In one room on the first floor; cellar for storage and one room on side at 159 Sutherland Road for storage.,,11:00 PM,,0.00," CHANSKY MARKET, INC.", SUVIDHI PATEL,(617)277-1190,,1700-   Commonwealth AVE,Brighton,MA,02135,751670.610503763,2949546.28304686
LB-99280,CV7AL0450,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,51 Liberty Drive LLC,DAVIO'S NORTHERN ITALIAN STEAKHOUSE,,,,1:00 AM,1:30 AM,705.00," 51 Liberty Drive, LLC", PAUL JOSEPH FLAHERTY,(617)797-4810,,50-  Liberty  Dr,Boston,MA,02210,779263.207365052,2954469.45598746
LB-99639,CV7MW0435,Active,CV,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,"ALLSTON BBQ, LLC",BB.Q Chicken,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS,"On first floor of building: 4 rooms including kitchen, restrooms, and dining area with seating for seventy-seven. Basement for storage. Total square footage +/- 6816 SF for both floors. ",,2:00 AM,2:30 AM,77.00," ALLSTON BBQ, LLC", TAO CHEN,,,182-   Harvard AVE,Boston,MA,02134,755881.615566882,2953178.12589825
LB-99454,CV7AL0675,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"THE BACK DECK, INC.",FRENCH QUARTER,,"ON TWO LEVELS.  MAIN LEVEL IN ONE ROOM DINING AREA, BAR, AND KITCHEN.  LOWER LEVEL FOR RESTROOMS AND STORAGE.  THE MAIN ENTRANCE/EXIT ON WASHINGTON STREET.  Capacity breakdown: 26 @ bar stools, 64 @ tables & chairs; 30 standing.",,2:00 AM,2:30 AM,120.00," THE BACK DECK, INC.", BRADLEY FREDERICKS,(617)426-1266,,545-  Washington ST,Boston,MA,02111,774377.785705778,2954289.756113
LB-99117,CV7AL0264,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,BIG CAUSEWAY LLC,BIG NIGHT LIVE/STUDIO B/GUY FIERI'S TEQUILA COCINA,,,,2:00 AM,2:30 AM,2143.00, BIG CAUSEWAY LLC, JAMES POLLOCK,,,110-  Causeway ST,Boston,MA,02114,774628.606784228,2958574.97927649
LB-100628,CVICT1555,Active,CV,Common Victualler,2013-11-26,2022-12-31,"Blue Yama, LLC",Asahi Sushi,,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN IN REAR, STORAGE IN BASEMENT.",11:00 AM,MIDNIGHT,12:30 AM,13.00," Blue Yama, LLC",Ying Zhang,,(617)562-6333,418-  Market ST,Brighton,MA,02135,749907.623960536,2952500.21299695
LB-101570,GOPAL0010,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"Nusret Boston, LLC",Nusret Steakhouse,11 30 PM Sunday Wednesday 12 AM Thursday Friday Saturday Patio Conditions license outdoor dining area shall provide no more than fourteen 14 seats termination service alcohol in later 10 00 p m on through 30p further that conclude all operations 00p b only be served conjunction with food c or drink must consumed within Restaurant d music not played any time observe City Boston Noise Ordinance Section 16 26 Code Ordinances,,,12:30 AM,1:00 AM,181.00," Nusret Boston, LLC", ALI VOLKAN AVCI,,,100-   Arlington ST,Boston,MA,02116,772537.282075196,2952869.88122596
LB-99415,CV7AL0613,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"Pho on Thayer, LLC",Pho on Thayer,,"There are two floors.  On the lower level there are 10 rooms (prep area, office, storage, walk in cooler, beer cooler, and 5 bathrooms).  On the upper floor there is one dining room, kitchen, bar and an outdoor patio (on private property) is seasonal (April 1-October 31) from 7:00 AM-2:00AM.",,1:00 AM,1:30 AM,0.00," Pho on Thayer, LLC", Jeffrey Gates,,(617)227-3524,11-   Thayer ST,Boston,MA,02118,773805.160070588,2950205.05801402
LB-99592,CV7MW0286,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,"Panda Hot Pot Chinatown, Inc.",Wei Shu Wu Hot Pot,All alcohol sales cease 1 00 AM,"19-19A, 21, 23 Hudson Street, Boston, MA 02111.  The premise consists of 3425 Sq. Ft. on the first floor with a dining room (seating capacity of 100) and kitchen.",,2:00 AM,2:30 AM,0.00," Panda Hot Pot Chinatown, Inc.", Feng Chen,,(617)908-7755,19-23  Hudson St,Boston,MA,02111,775025.516273257,2953089.74442506
LB-99019,CV7AL0150,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"BR Kenmore, LLC","Blue Ribbon Brasserie, Blue Ribbon Sushi, Pescador",ALCOHOLIC BEVERAGES TO BE SERVED IN CONJUNCTION WITH BRUNCH ON SUNDAYS 10 00 M,IN ONE (1) ROOM AND KITCHEN ON FIRST FLOOR WITH ENTRANCE ON COMMONWEALTH AVENUE/EXIT AND ADDITIONAL ENTRANCE/EXIT THROUGH HOTEL LOBBY AND EMERGENCY EXIT THROUGH REAR OF PREMISES THROUGH HOTEL EMERGENCY EXIT.,,2:00 AM,2:30 AM,214.00," BR Kenmore, LLC", Robert Allen Anderson Jr.,,(617)532-9101,498-  Commonwealth AVE,Boston,MA,02215,765428.416579366,2952278.92936102
LB-99627,CV7MW0412,Active,CV,CV7 Malt Wine,2013-11-26,2022-12-31,Jumbo Oriental LLC,Jumbo Seafood,,,,2:00 AM,2:30 AM,49.00, Jumbo Oriental LLC, Kenneth Leung,,,5-  Hudson ST,Boston,MA,02111,775092.447101578,2953269.21338633
LB-99043,CV7AL0179,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"Cool Hand Luke, Inc.",The Bowery,Capacity Breakdown Interior Seating 100 Open Patio 140 240 when patio closed 133 Standing 75 208 PATIO CONDITIONS 1 MIDNIGHT CLOSING HOUR 2 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 3 MUST STAFFED ALL TIMES,"Single Story Building One (1) entrance Four (4) Exits with Two (2) additional patio exits. Year-round patio (weather permitting) on private property. Approximately 8,300 Sq. ft. Total. 3,000 sq. ft. Main Floor, 3,000 Sq. ft. Basement and Storage + Prep and 2,300 sq. ft. patio.   ",,2:00 AM,2:30 AM,208.00," COOL HAND LUKE, INC.", MARK STANDISH,,,2261-  Dorchester AVE,Dorchester,MA,02124,773081.884955704,2924866.55486388
LB-99376,CV7AL0571,Active,CV,CV7 All Alc.,2013-11-26,2022-12-31,"BIG HOUSE FINE DINING, LLC",SCAMPO & ALIBI,PATIO HOURS 11 00 M 2 ALCOHOLIC BEVERAGES SERVED IN CONJUNCTION WITH BRUNCH ON SUNDAYS 10 BOTTLE SERVICE APPROVED ALIBI,,,2:00 AM,2:30 AM,392.00," BIG HOUSE FINE DINING, LLC", JOHN F. BAKER,,(781)974-3087,215-   Charles ST,Boston,MA,02114,772282.199962959,2957245.51246204
