,license_num,historicallicensenum,status,license_type,issued,expires,business_name,dba_name,comments,location_comments,opening,closing,patronsout,capacity,applicant,manager,day_phone,evening_phone,address,city,state,zip,fulladdress,Latitude,Longitude
715,LB-99022,CV7AL0154,Active,CV7 All Alc.,2013-11-26,2022-12-31,"Strada 45, LLC",Mast' Restaurant & Drinkery,BOARD GRANTED PETITION PERMISSION TO PROVIDE BOTTLE SERVICE ON LICENSED PREMISES,"Consisting of two floors with entrance at front;  lower level consists of one room containing dining room, bar, restrooms, storage, refridgeration area and kitchen in rear.  upper level consists of one room containing dining room, dining bar and bar;",,2:00 AM,2:30 AM,120.0," STRADA 45, LLC", MARCO CAPUTO,,(617)594-9106,45-  Province ST,boston,MA,02108,"45-  Province ST, Boston, MA, 02108",42.357023387005455,-71.06017736859646
716,LB-99026,CV7AL0159,Active,CV7 All Alc.,2013-11-26,2022-12-31,"BB SOCIAL CLUB, LLC",BACK BAY SOCIAL CLUB,1 ALCOHOL TO BE SERVED ONLY WITH FOOD TABLES 2 SERVICE ON PATIO END MIDNIGHT 3 AVAILABLE BAR ALL TIMES 4 ALCOHOLIC BEVARAGES IN CONJUNCTION BRUNCH SUNDAYS 10 00 M,"IN ONE ROOM AND KITCHEN ON BASEMENT LEVEL, ONE ROOM ON FIRST FLOOR AND SEASONAL (MARCH-NOVEMBER) OUTDOOR PATIO IN FRONT OF PREMISE. PATIO, 32, 1ST FLOOR 124 (102 SEATED, 22 STANDING) LOWER LEVEL 116 SEATED.",,2:00 AM,2:30 AM,272.0," BB SOCIAL CLUB, LLC", CHRISTOPHER KECK,,(860)488-0247,867-  Boylston ST,boston,MA,02116,"867-  Boylston ST, Boston, MA, 02116",42.34874000023817,-71.0834450014933
717,LB-99394,CV7AL0590,Active,CV7 All Alc.,2013-11-26,2022-12-31,"THICKER THAN WATER, INC.",AUDUBON CIRCLE RESTAURANT & BAR,1 OVERALL CAPACITY PREMISES INCLUDING OUTDOOR PATIO NOT TO EXCEED 115 PATRONS 2 CLOSING HOUR 11 00 P M WITH LAST SEATING 10 3 ALCOHOL SERVICE ONLY IN CONJUNCTION FOOD ON 4 BE STAFFED ALL TIMES 5 CLOSE 6 DURING BOSTON UNIVERSITY S WEEK LONG EXAM PERIODS PERSONS KITCHEN STAFF 20 STANDING 67 TABLE amp CHAIRS 26 SEASONAL OUTSIDE,"IN ONE ROOM ON THE GROUND FLOOR; KITCHEN IN THE REAR, STORAGE IN THE BASEMENT AND, TO INCLUDE AN OUTDOOR SEASONAL PATIO ON PRIVATE PROPERTY FROM APRIL THROUGH OCTOBER FOR 26 PATRONS.",,2:00 AM,2:30 AM,95.0," THICKER THAN WATER, INC.",JASON S. BELLAO,(617)421-1910,,838-   Beacon ST,boston,MA,02215,"838-   Beacon ST, Boston, MA, 02215",42.347410000063476,-71.10321000155244
718,LB-98965,CV7AL0086,Active,CV7 All Alc.,2013-11-26,2022-12-31,"OLIVER TWIST, INC.",CASK AND FLAGON,PATIO CONDITIONS ALCOHOL TO BE SERVED ONLY IN CONJUNCTION WITH FOOD B STAFFED ALL TIMES 11 00 M OPENING ON SUNDAYS SERVICE ALCOHOLIC BEVERAGES BRUNCH,"Side entrance and emergency exit at 69 Lansdowne Street, enlarged dining room and kitchen with storage on the first floor; also enlarged function room on the first floor; basement for storage with an outdoor patio for 104 patrons between the hours of 8:00 a.m. - 2:00 a.m.  DPW LAND",,2:00 AM,2:30 AM,960.0, OLIVER TWIST INC," BRUCE VAN FLEET, IV",(617)536-4840,,62-  Brookline AV,boston,MA,02215,"62-  Brookline AV, Boston, MA, 02215",42.347324329603964,-71.09817602171661
719,LB-99309,CV7AL0485,Active,CV7 All Alc.,2013-11-26,2022-12-31,"ALLSTON RESTAURANT GROUP, LLC",ARTICLE 24,Open 10 00 M on Sundays service alcohol with brunch ONE coin operated pool table,"ONE ROOM ON FIRST FLOOR, ENTRANCE AT FRONT, WITH BAR AND SEATING AT FRONT AND RESTAURANT SEATING AREA; LOWER LEVEL WITH BAR AND RESTAURANT SEATING, KITCHEN AT REAR. ",,2:00 AM,2:30 AM,170.0," ALLSTON RESTAURANT GROUP, LLC", ALEXANDER MICHAEL TAMARGO,(617)964-6684,,458-   Western AVE,brighton,MA,02135,"458-   Western AVE, Brighton, MA, 02135",42.361959325629606,-71.14220834743173
720,LB-99017,CV7AL0148,Active,CV7 All Alc.,2013-11-26,2022-12-31,"BLEACHER BAR, LLC",BLEACHER BAR,,IN ONE LARGE ROOM WITH KITCHEN & STORAGE ON STREET LEVEL REAR; ENTRANCE AND EXITS ON LANSDOWNE STREET; SEASONAL OUTDOOR DINING FOR APPROXIMATELY 60 PATRONS ON PRIVATE PROPERTY. ALCOHOLIC BEVERAGES SERVED IN CONJUNCTION WITH BRUNCH ON SUNDAYS 10:00 A.M.,,2:00 AM,2:30 AM,198.0," BLEACHER BAR, LLC", MICHAEL CHERPAK,,(781)962-4144,82A-  Lansdowne ST,boston,MA,02215,"82A-  Lansdowne ST, Boston, MA, 02215",42.346771000304145,-71.09871100099771
721,LB-99354,CV7AL0546,Active,CV7 All Alc.,2013-11-26,2022-12-31,"RRG, LLC",BANYAN BAR & REFUGE,Alcoholic Beverages served only in conjunction with meals 1 00 M Closing,"IN ONE (1) ROOM ON FIRST FLOOR USED FOR DINING AND KITCHEN.  STORAGE AND PREP SINK IN BASEMENT, ALSO SEASONAL OUTDOOR PATIO ON TREMONT STREET FOR 50 OUTSIDE. MAIN ENTRANCE ON TREMONT STREET AND EMERGENCY EXIT TO ALLEY IN REAR.",,1:00 AM,1:30 AM,144.0," RRG, LLC", ELENA LOUISE TODISCO,,(617)425-0200,553-  Tremont ST,boston,MA,02116,"553-  Tremont ST, Boston, MA, 02116",42.34429899158185,-71.07191465162406
722,LB-98811,CLBAL0040,Active,Clb. All Alc.,2013-11-26,2022-12-31,CHILTON CLUB,,,In whole of said building.  ,,1:00 AM,1:30 AM,782.0, CHILTON CLUB, CAROL A. BLISS,(617)266-4860,(617)266-4860,150-152  Commonwealth AVE,boston,MA,02116,"150-152  Commonwealth AVE, Boston, MA, 02116",42.35151341787453,-71.07777859008708
723,LB-99791,CV7MWL0142,Active,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,"Shake Shack Massachusetts, LLC",SHAKE SHACK,,"Approximately 3,014 sq. ft. retail restaurant space with counter and standing area, dining room, kitchen, offices, storage rooms, walkin-in cooler, restrooms and basement, three entrances and three egresses. ",,11:00 PM,11:30 PM,49.0," SHAKE SHACK MASSACHUSETTS, LLC", JEREMY FOGEL,,,322-328   Washington ST,boston,MA,02110,"322-328   Washington ST, Boston, MA, 02110",42.35675590860602,-71.0585817405082
724,LB-99576,CV7MW0234,Active,CV7 Malt Wine,2013-11-26,2022-12-31,"667 EAST BROADWAY, INC.",THE PARAMOUNT,,"IN ONE ROOM ON GROUND FLOOR WITH OPEN KITCHEN ON LEFT; MAIN ENTRANCE ON EAST BROADWAY AND EMERGENCY EXIT AT REAR; BASEMENT FOR PREPARATION, STORAGE AND OFFICES.",,1:00 AM,1:30 AM,48.0," 667 EAST BROADWAY, INC.", GABRIEL CHEUNG,,(617)269-9999,667- E Broadway ,southboston,MA,02127,"667- E Broadway , South Boston, MA, 02127",42.335419999604255,-71.03786000098017
725,LB-99421,CV7AL0621,Active,Inn. All Alc.,2013-11-26,2022-12-31,"WESTERN HOST, INC.",ALOFT HOTEL,,"13 FLOOR, 330 ROOM HOTEL WITH PENTHOUSE, LOBBY BAR,THREE (3) GRAND BALLROOMS, TWO (2) JUNIOR BALLROOMS, AND SIX (6) SMALLER MEETING ROOM/BREAKOUT SPACES.  ",,2:00 AM,2:30 AM,0.0," WESTERN HOST, INC.", Conrad McKay,(978)989-9464,,401-  D ST,boston,MA,02210,"401-  D ST, Boston, MA, 02210",42.34359254384061,-71.04466693533513
726,LB-99228,CV7AL0391,Active,CV7 All Alc.,2013-11-26,2022-12-31,T.G.I. FRIDAY'S INC.,TGI FRIDAY'S,PATIO CONDITIONS 1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 11 00 P M CLOSING HOUR,IN TWO ROOMS ON THE FIRST FLOOR; KITCHEN PREP AREA AND STORAGE IN THE REAR WITH AN OUTDOOR SEASONAL PATIO FROM APRIL THROUGH OCTOBER FOR 24 PATRONS ON PRIVATE PROPERTY.,,1:00 AM,1:30 AM,235.0, T.G.I. FRIDAY'S INC., MELANIE BOUDROW,,(508)643-4639,1     Brigham CIR,boston,MA,02115,"1     Brigham CIR, Boston, MA, 02115",34.24438675300125,-73.6513909034731
727,LB-99295,CV7AL0469,Active,CV7 All Alc.,2013-11-26,2022-12-31,"D & D HOSPITALITY, LLC",PUBLICO,WINDOWS CLOSED 8 00 PM NO CHANGES 1 YEAR,"ON FIRST FLOOR OF A FIVE (5) STORY BUILDING.  IN ONE ROOM, INDOOR RESTAURANT AREA (+/- 1,490 SF) WITH SEATING FOR EIGHTY-TWO (82), INCLUDING BAR WITH TWENTY-SIX (26) SEATS, DINING 1 WITH SIX (6) SEATS AND DINING 2 WITH FIFTY (50) SEATS.  OPEN AIR ATRIUM (+/-1,922 SF) WITH SEATING FOR FORTY-NINE (49)",,1:00AM,1:30 AM,228.0," D & D HOSPITALITY, LLC", THEOFANIS BOUGAS,(781)718-6197,,11     Dorchester ST,southboston,MA,02127,"11     Dorchester ST, South Boston, MA, 02127",42.33718576979895,-71.04358667302485
728,LB-99808,CV7MWL0162,Active,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,"ANGELA'S CAFE GROUP, INC.",ANGELA'S CAFÉ,ALCOHOL WITH FOOD ONLY B NO BAR,"IN ONE ROOM ON THE FIRST FLOOR; KITCHEN IN THE REAR, STORAGE IN THE BASEMENT.",,10:00 PM,10:30 PM,19.0," ANGELA'S CAFE GROUP, INC.", MARTA MURALLES,,(617)567-4972,131-   Lexington ST,eastboston,MA,02128,"131-   Lexington ST, East Boston, MA, 02128",42.378530000235514,-71.03500000135136
729,LB-101922,RETAL0120,Active,Retail All Alc.,2013-11-26,2022-12-31,"GORDON'S FINE WINE & LIQUORS OF BOSTON, INC.",,,39 TEMPLE PLACE IS THE ACTUAL ADDRESS.  IN ONE ROOM OF FIRST FLOOR RETAIL SPACE WITH STORAGE IN BASEMENT.  THE ENTRANCE AND EXITS ARE LOCATED ON TEMPLE PLACE.  WITH AN 11:00 PM CLOSING HOUR.  ,,11:00 PM,,0.0," GORDON'S FINE WINE & LIQUORS OF BOSTON, INC.", DAVID GORDON,,(978)667-6623,37-   Temple PL,boston,MA,02111,"37-   Temple PL, Boston, MA, 02111",42.35505000002275,-71.06209000124409
730,LB-99139,CV7AL0290,Active,CV7 All Alc.,2013-11-26,2022-12-31,"UNION OYSTER HOUSE, INC.",UNION OYSTER HOUSE,       ,Premises also addressed as 41 Union St.; side door on Marshall Lane; in two rooms and two kitchens on the first floor; five rooms and kitchen on the second floor; two rooms on the third floor; fourth floor and cellars for stock.  CAPACITY BREAKDOWN: 1ST FL - 311; 2ND FL - 234; 3RD FL - 20.,,2:00 AM,2:30 AM,565.0," UNION OYSTER HOUSE, INC."," JOSEPH A. MILANO, JR.",,,20-  Marshall ST,boston,MA,02108,"20-  Marshall ST, Boston, MA, 02108",42.36134534693771,-71.05679195703019
731,LB-99287,CV7AL0457,Active,CV7 All Alc.,2013-11-26,2022-12-31,"BARTACO FORT POINT, LLC",BARTACO,TOTAL 198 INTERIOR 19 OUTDOOR DINING 1 38 2 SEE PLANS,,,2:00 AM,2:30 AM,255.0," BARTACO FORT POINT, LLC", DON BAILEY,,,25-  Thomson PL,boston,MA,02210,"25-  Thomson PL, Boston, MA, 02210",42.35091422092166,-71.04740595182511
732,LB-101910,RETAL0106,Active,Retail All Alc.,2013-11-26,2022-12-31,"NEW MISSION HILL MARKET, INC.",FUENTES MARKET AND LIQUOR STORE,Board acknowledges granted petition to open 10 00 m on Sundays No sale nips or singles,678 Parker St; one entrance in front of store(street level) One room first floor; cellar for stock,,11:00 PM,,0.0," NEW MISSION HILL MARKET, INC.", Bhavya Patel,(617)442-5386,,678     Parker ST,roxbury,MA,02120,"678     Parker ST, Roxbury, MA, 02120",42.33224000004807,-71.09660000122268
733,LB-99246,CV7AL0413,Active,CV7 All Alc.,2013-11-26,2022-12-31,"EAST COAST EATS, INC.",SILVERTONE BAR & GRILL,,"Two dining room with kitchen and storage area on basement level; Entrance at 69 Bromfield Street; Exit at Bosworth Street, sidewalk elevator entrance to basement for stock. CAPACITY  112 SEATED,  18 STANDING",,2:00 AM,2:30 AM,130.0," EAST COAST EATS, INC.", DAVID SAVOIE,(617)338-7887,,69-   Bromfield ST,boston,MA,02108,"69-   Bromfield ST, Boston, MA, 02108",42.35712255961679,-71.06092829079999
734,LB-99125,CV7AL0275,Active,CV7 All Alc.,2013-11-26,2022-12-31,"SPINELLI'S BANQUET HALL, INC.",SPINELLI'S BANQUET HALL,       ,"282 Bennington St.; In two rooms, kitchen and storage on the second floor",,1:00 AM,1:30 AM,230.0," SPINELLI'S BANQUET HALL, INC.", LOUIE ROBERTO,,(,282-  Bennington ST,eastboston,MA,02128,"282-  Bennington ST, East Boston, MA, 02128",42.3788899996963,-71.02888000163107
735,LB-99249,CV7AL0416,Active,GOP All Alc.,2013-11-26,2022-12-31,"Tamworth Saloon, LLC",TAM,,222 Tremont Street; unnumbered entrance on Tremont Street; rear entrance from alley for stock- One room first floor; basement for kitchen and stock.,,2:00 AM,2:30 AM,99.0," TAMWORTH SALOON, LLC", STEPHANIE SCIONE,,(617)389-4163,222-  Tremont ST,boston,MA,02116,"222-  Tremont ST, Boston, MA, 02116",42.35150101723485,-71.06448623027623
736,LB-99033,CV7AL0165,Active,CV7 All Alc.,2013-11-26,2022-12-31,"J & J IRISH PUB & GRILLE, LTD",KATIE'S,       ,Rear exit for emergency and stock; in one room and kitchen on first floor; cellar for stock.,,1:00 AM,1:30 AM,84.0," J & J IRISH PUB & GRILLE, LTD", NORA MANNION,,(617)282-5919,1128-1130   Dorchester AV,dorchester,MA,02125,"1128-1130   Dorchester AV, Dorchester, MA, 02125",34.24438675300125,-73.6513909034731
737,LB-99363,CV7AL0558,Active,CV7 All Alc.,2013-11-26,2022-12-31,"SERVIA, LLC",SERVIA,CAPACITY BREAKDOWN TABLES amp SEATS 47 STANDING 12 BAR STOOLS 14,"In one room on ground floor with dining room, kitchen and storage, in two rooms on first floor with dining room, bar, office and restrooms (5,040 sf total). ",,2:00 AM,2:30 AM,73.0," SERVIA, LLC", Anne Patrizi Chambers,(617)717-0113,,126-   State ST,boston,MA,02109,"126-   State ST, Boston, MA, 02109",42.35933000000477,-71.0546200012333
738,LB-98784,CLBAL0008,Active,Clb. All Alc.,2013-11-26,2021-12-31,HARVARD CLUB OF BOSTON,,,In whole of said premises at function hall club; except for small office space.,,1:00 AM,1:30 AM,324.0, HARVARD CLUB OF BOSTON, STEVEN P. CUMMINGS,,(978)886-3296,1     Federal ST,boston,MA,02110,"1     Federal ST, Boston, MA, 02110",42.35609999959212,-71.0569500015168
739,LB-99620,CV7MW0394,Active,CV7 Malt Wine,2013-11-26,2022-12-31,"SZC, LLC",SHABU ZEN,,"1st floor with approx 1400 SF, 1 entrance at front, 1 exit at rear, dining area in front and kitchen at the rear.",,2:00 AM,2:30 AM,93.0," SZC, LLC", YU CAO,(617)792-8785,,14-20  Tyler ST,boston,MA,02111,"14-20  Tyler ST, Boston, MA, 02111",42.35084579839372,-71.0605506835971
740,LB-98938,CV7AL0057,Active,CV7 All Alc.,2013-11-26,2022-12-31,MCCARTHY'S INC. OF BOSTON,THE PUDDINGSTONE TAVERN,,,,1:00 AM,1:30 AM,73.0, MCCARTHY'S INC. OF BOSTON, HENRY WALSH,,(617)773-9266,1592     Tremont ST,roxbury,MA,02120,"1592     Tremont ST, Roxbury, MA, 02120",42.333456000032584,-71.10315300122052
741,LB-99162,CV7AL0320,Active,CV7 All Alc.,2013-11-26,2022-12-31,BOSTON OCEAN CLUB LLC,MASTRO'S OCEAN CLUB,,"Approximately 8,977 SQ  FT. (int.) and 775 SQ FT (ext.) retail restaurant space with seasonal (April-September) patio on private property 2:00 AM closing hour, bar dining rooms, kitchen, offices, storage rooms, walk-in cooler and restrooms, five entrances and five egresses for emergency and deliveri",,2:00 AM,2:30 AM,294.0, BOSTON OCEAN CLUB LLC, Connor M. Larkin,,,22-  Liberty  DR,boston,MA,02210,"22-  Liberty  DR, Boston, MA, 02210",42.35464025831091,-71.04525257961802
742,LB-99197,CV7AL0356,Active,CV7 All Alc.,2013-11-26,2022-12-31,"HM BOSTON, LLC",BISTRO du MIDI,PATIO CONDITIONS 1 11 00 P M CLOSING HOUR 2 ALCOHOL SERVICE ONLY IN CONJUNCTION WITH FOOD,"272 BOYLSTON STREET; IN ONE ROOM ON THE 1ST FLOOR; 1 ROOM AND KITCHEN ON THE 2ND FLOOR AND TO INCLUDE AN OUTDOOR SEASONAL PATIO FROM APRIL THROUGH OCTOBER FOR 4 PATRONS.  DPW LAND.  Capacity breakdown: 1st fl - 43 seated, 36 standing; 2nd fl - 116 seated, 13 standing.",,2:00 AM,2:30 AM,208.0," HM BOSTON, LLC", Michael Seznec,,(404)281-6498,272-   Boylston ST,boston,MA,02116,"272-   Boylston ST, Boston, MA, 02116",42.351859504433506,-71.0696698042586
743,LB-99522,CV7MW0055,Active,CV7 Malt Wine Liq.,2013-11-26,2022-12-31,THE BALANCE PATCH 1031 INC.,BALANCE PATCH,,,,2:00 AM,2:30 AM,257.0," THE BALANCE PATCH 1031, INC.", PETER LIND,,(781)659-9923,1031-  Commonwealth Av,boston,MA,02215,"1031-  Commonwealth Av, Boston, MA, 02215",42.352291704652195,-71.1217080829394
744,LB-99386,CV7AL0581,Active,CV7 All Alc.,2013-11-26,2022-12-31,"THE CATERED AFFAIR, INC.",THE CATERED AFFAIR,DETAILS REGARDING CAPACITY SEE ISD CERTIFICATES,"Boston Public Library, in whole of said building including lower level, first floor, mezzanine, second and third floors and courtyard with entrance and exits on Dartmouth Street, Boylston Street and Exeter Street to include cafes and dining room on first floor, function rooms on lower level, first f",,1:00 AM,1:30 AM,2727.0," THE CATERED AFFAIR, INC.", PIERRE PRAT,,7814765707,700-   Boylston ST,boston,MA,02116,"700-   Boylston ST, Boston, MA, 02116",42.34923102133475,-71.07865865848049
745,LB-99409,CV7AL0607,Active,CV7 All Alc.,2013-11-26,2022-12-31,EC RESTAURANTS (BOSTON) CORP.,ELEPHANT & CASTLE,       ,"Entrances on Arch and Devonshire Street; In one room on the first floor; kitchen in the rear, function kitchen and storage, and three function rooms in the basement.  Capacity breakdown: 1st fl - 200; basement - 90.",,2:00 AM,2:30 AM,290.0, EC RESTAURANTS (BOSTON) CORP., UZAY TUMER,,(617)514-4451,161     Devonshire ST,boston,MA,02110,"161     Devonshire ST, Boston, MA, 02110",42.35628619447961,-71.05750069264869
746,LB-99424,CV7AL0626,Active,CV7 All Alc.,2013-11-26,2022-12-31,"CONGRESS FINE DINING, LLC",LUCKY'S,,"UNNUMBERED SIDE ENTRANCE, ON A STREET, REAR ROOM FOR STOCK; ON SECOND FLOOR; IN ONE ROOM; ENTRANCE/EXIT ON CONGRESS ST. AND A ST. ENTRANCE/EXIT ON PRIVATE WAY IN REAR FOR DELIVERIES. NO MORE THAN 85 STANDING.",,2:00 AM,2:30 AM,240.0," CONGRESS FINE DINING, LLC", MATTHEW CASEY,,(781)710-4290,355-359   Congress ST,boston,MA,02210,"355-359   Congress ST, Boston, MA, 02210",42.35005134639416,-71.0484809299217
747,LB-99434,CV7AL0636,Active,CV7 All Alc.,2013-11-26,2022-12-31,"MELA GROUP, INC.",,1 ALCOHOLIC BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS,IN FOUR ROOMS ON STREET LEVEL WITH KITCHEN; BASEMENT FOR STORAGE.,,1:00 AM,1:30 AM,49.0," MELA GROUP, INC.", JATINDER SINGH,,(781)863-0466,574-578  Tremont ST,roxbury,MA,02118,"574-578  Tremont ST, Roxbury, MA, 02118",42.343257922101664,-71.07250982853726
748,LB-99437,CV7AL0644,Active,CV7 All Alc.,2013-11-26,2022-12-31,MASSACHUSETTS CONVENTION CENTER AUTHORITY,MASSACHUSETTS CONVENTION CENTER AUTHORITY,ALCOHOL SERVICE ONLY WITH CONVENTION EVENT AVAILABLE EXIT CAPACITY LEVEL 0 36 337 OCCUPANTS 1 15 350 2 9 732 3 4 320 TOTAL 65 739 OUTSIDE AIR 64 652 PEOPLE 32 258 35 078 22 640 154 628,IN WHOLE OF SAID BUILDING.  MANAGEMENT AGREEMENT APPROVED BETWEEN MASSACHUSETTS CONVENTION CENTER AUTHORITY & LEVY PREMIUM FOOD SERVICE LIMITED PARTNERSHIP.,,2:00 AM,2:30 AM,45000.0, MASSACHUSETTS CONVENTION CENTER AUTHORITY, CYNTHIA JEAN THIBAULT,,(617)954-2201,415-  Summer ST,boston,MA,02210,"415-  Summer ST, Boston, MA, 02210",42.34612248070125,-71.04559969729453
749,LB-99438,CV7AL0645,Active,CV7 All Alc.,2013-11-26,2022-12-31,"BOSTON CULINARY GROUP, INC.",BOSTON OPERA HOUSE,,"IN WHOLE OF SAID BUILDING/THEATRE, WITH MAIN ENTRANCE ON WASHINGTON STREET AND LOADING EXIT/ENTRANCE ON MASON STREET. CONCESSION AGREEMENT BETWEEN BOSTON OPERA HOUSE VENTURES, LLC AND BOSTON CULINARY GROUP APPROVED BY BLB AND ABCC.",,2:00 AM,2:30 AM,2677.0," BOSTON CULINARY GROUP, INC.", Sean O'Dwyer,,(617)261-0065,539-  Washington ST,boston,MA,02111,"539-  Washington ST, Boston, MA, 02111",42.35398643910543,-71.06234657557764
750,LB-99304,CV7AL0478,Active,CV7 All Alc.,2013-11-25,2022-12-31,"Broadway Restaurant, LLC",Loco Taqueria & Oyster Bar,,,,1:00 AM,1:30 AM,417.0," Broadway Restaurant, LLC", MICHAEL SHAW,(617)268-2821,,412-414 W Broadway ,southboston,MA,02127,"412-414 W Broadway , South Boston, MA, 02127",42.337039322937116,-71.04768956940816
751,LB-101580,GOPAL0020,Active,GOP All Alc.,2013-11-25,2022-12-31,"ST. ENTERTAINMENT GROUP, INC.",TUNNEL,BOARD PERMITS BOTTLE SERVICE,"ON LOWER LEVEL IN ONE ROOM: BAR, SEATING AREA, RESTROOMS.",,2:00 AM,2:30 AM,200.0," ST. ENTERTAINMENT GROUP, INC.", BRIAN LESSER,,(617)388-0033,100-  Stuart ST,boston,MA,02116,"100-  Stuart ST, Boston, MA, 02116",42.35086929794211,-71.06550219144502
752,LB-99209,CV7AL0368,Active,CV7 All Alc.,2013-11-25,2022-12-31,"NOSMADA, INC.",Shenannigans,Alcohol to be served with food only ALCOHOLIC BEVERAGES TO BE SERVED IN CONJUNCTION WITH BRUNCH ON SUNDAYS 10 00 M,,,1:00 AM,1:30 AM,232.0," NOSMADA, INC.", PAUL J. ADAMSON,,(617)770-9097,332- W Broadway ,southboston,MA,02127,"332- W Broadway , South Boston, MA, 02127",42.33841500008437,-71.04987600093854
753,LB-99582,CV7MW0267,Active,CV7 Malt Wine,2013-11-25,2022-12-31,"JIAN HUNG, INC.",NEW MOON VILLA RESTAURANT,1 2 00 M CLOSING service Malt Wine 4 FOOD ONLY,"In one room used for dining, separate kitchen, and storeroom in cellar.  ",,4:00 AM,4:30 AM,110.0," JIAN HUNG, INC.", WEN JIAN LIN,,(617)782-0368,15-19   Edinboro ST,boston,MA,02111,"15-19   Edinboro ST, Boston, MA, 02111",42.35200704916426,-71.05991224815209
754,LB-99536,CV7MW0092,Active,CV7 Malt Wine,2013-11-25,2022-12-31,"OLIVES, INC.",FIGS,1 MALT WINE BEVERAGES TO BE SERVED ONLY IN CONJUNCTION WITH MEALS 2 NO BAR BOARD GRANTED ACKNOWLEDGED 10 00 OPENINGS ON SATURDAY SUNDAY BRUNCH,In one room and kitchen on the ground floor with basement for storage and emergency exit in rear.,,11:00 PM,11:30 PM,42.0," OLIVES, INC.", CHRISTOPHER SPANN,,(,42-   Charles ST,boston,MA,02108,"42-   Charles ST, Boston, MA, 02108",42.357233999732394,-71.0701950013381
755,LB-101906,RETAL0096,Active,Retail All Alc.,2013-11-25,2022-12-31,"RODAN, INC.",BEACON CAPITOL MARKET,,One room first floor and cellar for stock,,11:00 PM,,0.0," RODAN, INC.", STUART GLENN EICOFF,,,32-   Myrtle ST,boston,MA,02114,"32-   Myrtle ST, Boston, MA, 02114",42.35922499974769,-71.06566100105573
756,LB-98828,,Active,Clb. All Alc.,2013-11-25,2022-12-31,"IRISH SOCIAL CLUB, INC. OF BOSTON",,License issued to this licensee only under special legislation Chapter 282 Acts 2012,"ENTRANCE ON PARK STREET AT FRONT OF BUILDING; TWO EXITS ON SIDE WALL, ONE EXIT ON REAR WALL, ONE FLOOR BUILDING; LARGE FUNCTION HALL AND LOUNGE; THREE ROOMS AND KITCHEN; CELLAR FOR STORAGE.",,1:00 AM,1:30 AM,659.0," IRISH SOCIAL CLUB, INC. OF BOSTON", JOHN J. WATSON,,(617)549-9812,119-  Park ST,westroxbury,MA,02132,"119-  Park ST, West Roxbury, MA, 02132",42.28451999961814,-71.15560000105289
757,LB-99535,CV7MW0088,Active,CV7 Malt Wine,2013-11-25,2022-12-31,"BAMBOO, INC.",,1 MIDNIGHT CLOSING HOUR 2 NO BAR 5 SEAT COUNTER ALLOWED 3 MALT amp WINE WITH MEALS ONLY TABLES,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN IN THE REAR, STORAGE IN THE BASEMENT.",,MIDNIGHT,12:30 AM,49.0," BAMBOO CUISINE, INC.", DAVID A. FEIVEN,(617)734-8192,,1616-1616   Commonwealth AVE,brighton,MA,02135,"1616-1616   Commonwealth AVE, Brighton, MA, 02135",42.343246244532075,-71.14270995394187
758,LB-99761,CV7MWL0091,Active,CV7 Malt Wine Liq.,2013-11-25,2022-12-31,"PIERROT, INC.",Ma Maison,1 MALT WINE WITH LIQUEURS TO BE SERVED ONLY IN CONJUNCTION MEALS 2 NO BAR,"IN ONE ROOM ON THE FIRST FLOOR, KITCHEN AND STORAGE IN THE REAR.",,MIDNIGHT,12:30 AM,36.0," PIERROT, INC.", STANISLAVA NEDIALKOVA,,(617)973-0542,272-  Cambridge ST,boston,MA,02114,"272-  Cambridge ST, Boston, MA, 02114",42.36094999997637,-71.06798900122715
759,LB-101980,RETAL0214,Active,Retail All Alc.,2013-11-25,2022-12-31,"MADMAC PARTNERS, LLC",,,IN ONE ROOM ON THE FIRST FLOOR; STORAGE IN THE REAR WITH THREE ENTRANCES/EXITS ONTO WORMWOOD STREET.,,11:00 PM,,0.0," MADMAC PARTNERS, LLC", FRANCESCA DIRICO,(617)755-9650,,11-  Wormwood ST,boston,MA,02210,"11-  Wormwood ST, Boston, MA, 02210",42.347236843861666,-71.0506432382976
